EMP_ID,CURRENT_EMP_YN,AGE,TENURE_DAYS,IS_LEAVER,AGE_AT_HIRING,TENURE_TO_AGE_RATIO,PRIOR_CAREER_DAYS,NUM_PRIOR_COMPANIES,PRIOR_CAREER_RELEVANCE_RATIO,AVG_TENURE_PER_COMPANY,IS_STEM_MAJOR,NUM_DEP_CHANGES,AVG_DEP_TENURE_DAYS,DAYS_SINCE_LAST_DEP_CHANGE,NUM_PROMOTIONS,AVG_PROMOTION_SPEED_DAYS,DAYS_SINCE_LAST_PROMOTION,PROMOTION_RATE,NUM_PROJECTS,AVG_PROJECT_DURATION,LATEST_TOTAL_PAY,PAY_YEAR,AVG_YOY_GROWTH,AVG_VARIABLE_PAY_RATIO,TOTAL_EXPERIENCE_YEARS,LATEST_EVAL_SCORE,AVG_EVAL_SCORE,EVAL_SCORE_STDDEV,EVAL_SCORE_TREND,EVAL_SCORE_1Y,EVAL_SCORE_2Y,AVG_OVERTIME_MINUTES,AVG_NIGHT_WORK_MINUTES,OVERTIME_1Y,OVERTIME_2Y,TOTAL_LEAVE_DAYS,SICK_LEAVE_RATIO,AVG_LEAVE_TERM,TOTAL_ABSENCE_DAYS,NUM_ABSENCES,GENDER_M,NATIONALITY_Other,HIGHEST_DEGREE_박사,HIGHEST_DEGREE_석사,HIGHEST_DEGREE_전문학사,HIGHEST_DEGREE_학사,FINAL_MAJOR_CATEGORY_Unknown,FINAL_MAJOR_CATEGORY_기타,FINAL_MAJOR_CATEGORY_기타공학계열,FINAL_MAJOR_CATEGORY_디자인계열,FINAL_MAJOR_CATEGORY_사회과학계열,FINAL_MAJOR_CATEGORY_상경계열,FINAL_MAJOR_CATEGORY_어문계열,FINAL_MAJOR_CATEGORY_인문계열,FINAL_MAJOR_CATEGORY_자연과학계열,FINAL_SCHOOL_LEVEL_1.0,FINAL_SCHOOL_LEVEL_2.0,FINAL_SCHOOL_LEVEL_3.0,FINAL_SCHOOL_LEVEL_4.0,LATEST_TITLE_INFO_Member,SALARY_LEVEL_VS_EXPERIENCE_중,SALARY_LEVEL_VS_EXPERIENCE_하,LATEST_DIVISION_NAME_Operating Division,LATEST_DIVISION_NAME_Planning Division,LATEST_DIVISION_NAME_Sales Division,LATEST_OFFICE_NAME_Engineering Office,LATEST_OFFICE_NAME_Finance Office,LATEST_OFFICE_NAME_Global Sales Office,LATEST_OFFICE_NAME_Marketing Office,LATEST_OFFICE_NAME_Production Office,LATEST_OFFICE_NAME_QA Office,LATEST_OFFICE_NAME_R&D Office,LATEST_OFFICE_NAME_Strategy Office,LATEST_JOB_L1_NAME_Management Support,LATEST_JOB_L1_NAME_Planning,LATEST_JOB_L1_NAME_Production & Engineering,LATEST_JOB_L1_NAME_Sales & Marketing,LATEST_JOB_L2_NAME_Data Scientist,LATEST_JOB_L2_NAME_Engineering,LATEST_JOB_L2_NAME_Finance,LATEST_JOB_L2_NAME_HR,LATEST_JOB_L2_NAME_Infrastructure,LATEST_JOB_L2_NAME_Marketing,LATEST_JOB_L2_NAME_Production Management,LATEST_JOB_L2_NAME_SW Developer,LATEST_JOB_L2_NAME_Sales,LATEST_POSITION_NAME_Director,LATEST_POSITION_NAME_Manager,LATEST_POSITION_NAME_Staff
E00071,N,32,4312,1,18.751540041067763,0.36892539356605064,677.0,3.0,0.0,225.66666666666666,0.0,2,1691.3333333333333,4184,1.0,2139.0,2723.0,0.08470547309833025,1.0,481.0,30564466.0,2024,-1.1299999999999997,17.28,13.659137577002053,62.22,57.46,12.75374977539286,-6.500830623088455,0.0,62.22,40.34625,5.65,0.0,25.566666666666666,93.0,0.043010752688172046,0.9029126213592233,69.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
E00072,N,28,466,1,21.637234770704996,0.045565659528698545,0.0,0.0,0.0,0.0,0.0,1,465.0,2396,0.0,0.0,0.0,0.0,0.0,0.0,34026696.0,2020,0.0,0.0,1.2758384668035592,0.0,0.0,0.0,0.0,0.0,0.0,39.67175572519084,18.61832061068702,0.0,0.0,16.0,0.0625,0.9411764705882353,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
E00073,N,25,133,1,15.756331279945243,0.01456536618754278,660.0,1.0,0.0,660.0,0.0,1,132.0,3672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,2.1711156741957565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
E00074,Y,41,4019,0,30.206707734428473,0.26837615398741255,2653.0,3.0,0.3333333333333333,884.3333333333334,0.0,5,586.4285714285714,805,1.0,1808.0,1808.0,0.09088081612341378,0.0,0.0,157042971.0,2025,9.016666666666667,24.12,18.26694045174538,48.96,66.22111111111111,29.784794545390287,-16.866466606085908,48.96,32.63333333333333,33.33899821109124,3.9275491949910553,33.127906976744185,32.236467236467234,109.0,0.0871559633027523,0.923728813559322,0.0,0.0,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
E00075,N,37,1590,1,26.913073237508556,0.11765358787946056,654.0,2.0,0.0,327.0,0.0,3,529.0,2996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,6.143737166324435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
E00076,Y,28,2869,0,20.470910335386723,0.2805319252957857,0.0,0.0,0.0,0.0,0.0,3,955.6666666666666,1718,1.0,713.0,713.0,0.1273091669571279,0.0,0.0,96034216.0,2025,7.131666666666667,24.115,7.854893908281999,75.48,68.82222222222224,12.262970457619332,-0.08326232753291617,75.48,65.67333333333333,23.97027027027027,5.722522522522523,12.478260869565217,13.182825484764543,116.5,0.02145922746781116,0.9246031746031746,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
E00077,Y,26,1582,0,21.867214236824093,0.16658769020165323,636.0,2.0,0.5,318.0,0.0,3,526.6666666666666,439,1.0,347.0,347.0,0.23087863463969657,1.0,161.0,78389070.0,2025,10.114,25.653999999999996,6.072553045859,78.64,80.7875,10.932452018776806,5.823989992770351,78.64,85.25333333333333,-1.2671755725190839,0.0,27.011494252873565,18.11699164345404,103.0,0.019417475728155338,0.9716981132075472,127.0,1.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
E00078,N,32,1220,1,20.71457905544148,0.10438056125941136,249.0,2.0,0.0,124.5,0.0,2,609.0,3635,1.0,33.0,3088.0,0.29938524590163934,0.0,0.0,0.0,Unknown,0.0,0.0,4.0219028062970565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
E00079,N,36,247,1,26.43668720054757,0.01878469845615636,316.0,2.0,0.5,158.0,0.0,1,246.0,3676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,1.541409993155373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
E00080,N,42,493,1,28.777549623545518,0.03213715328705062,87.0,1.0,0.0,87.0,0.0,1,245.5,4730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,1.5879534565366187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
E00081,Y,32,4736,0,19.485284052019164,0.405201916495551,0.0,0.0,0.0,0.0,0.0,3,1578.0,3635,2.0,1817.0,1262.0,0.15424408783783783,0.0,0.0,106352650.0,2025,6.876666666666666,24.338333333333335,12.966461327857632,48.94,65.82222222222222,15.719750139377043,-5.691396145202792,48.94,54.093333333333334,18.408525754884547,1.763765541740675,13.510204081632653,12.63538873994638,119.5,0.07531380753138076,0.9263565891472868,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
E00082,Y,43,713,0,41.672826830937716,0.045397386307562515,2150.0,2.0,0.0,1075.0,0.0,1,713.0,713,0.0,0.0,0.0,0.0,0.0,0.0,71353096.0,2025,1.1,20.145,7.838466803559206,61.42,34.526666666666664,23.298560756693394,39.681361903114606,61.42,34.526666666666664,7.038251366120218,0.0,8.252747252747254,7.038251366120218,38.0,0.0,1.0,0.0,0.0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
E00083,Y,34,755,0,32.75564681724846,0.06079639247896284,877.0,3.0,0.3333333333333333,292.3333333333333,0.0,2,377.0,257,0.0,0.0,0.0,0.0,0.0,0.0,57333510.0,2025,8.203333333333335,25.76,4.468172484599589,50.3,60.085,15.643966888228828,-21.282177903410908,50.3,52.526666666666664,7.088397790055248,0.0,8.063492063492063,7.455056179775281,56.0,0.0,0.8888888888888888,0.0,0.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
E00084,N,30,234,1,27.55920602327173,0.02135523613963039,1135.0,3.0,0.6666666666666666,378.3333333333333,0.0,1,233.0,985,0.0,0.0,0.0,0.0,0.0,0.0,39651104.04411765,2023,0.0,0.0,3.7481177275838466,67.78,67.06,1.0182337649086268,2.872131147540454,0.0,0.0,9.28695652173913,0.0,0.0,0.0,18.0,0.05555555555555555,1.0,0.0,0.0,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
E00085,N,26,576,1,21.911019849418206,0.06065392513031117,1367.0,3.0,0.0,455.6666666666667,0.0,1,575.0,1645,0.0,0.0,0.0,0.0,0.0,0.0,1327958.0,2023,-8.203333333333333,16.27,5.319644079397673,54.65,52.181999999999995,3.8750638704413647,-1.4064995550405013,0.0,0.0,29.61888111888112,0.9965034965034965,0.0,0.0,37.5,0.0,0.872093023255814,0.0,0.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
E00086,N,30,689,1,24.758384668035593,0.06287930641113393,0.0,0.0,0.0,0.0,1.0,2,343.5,1627,0.0,0.0,0.0,0.0,0.0,0.0,37241763.0,2021,-9.0,8.135,1.8863791923340179,48.94,50.8,2.630437226013956,-7.419672131149074,0.0,0.0,31.025069637883007,9.055710306406684,0.0,0.0,38.5,0.1038961038961039,0.8953488372093024,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
E00087,Y,43,2703,0,35.66598220396988,0.17210257389809464,2490.0,3.0,0.0,830.0,0.0,1,1351.0,74,2.0,903.5,713.0,0.2702552719200888,0.0,0.0,134114858.0,2025,7.603333333333333,25.125,14.217659137577002,36.04,67.53888888888889,19.85162615785193,-9.31300651791546,36.04,48.61333333333334,-46.04003558718861,3.868327402135231,14.289473684210526,10.670299727520437,125.0,0.0,1.0,371.0,2.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
E00088,Y,25,3171,0,17.27583846680356,0.3472689938398357,0.0,0.0,0.0,0.0,0.0,1,3171.0,3171,1.0,897.0,897.0,0.1151844843897824,0.0,0.0,85480488.0,2025,10.325000000000001,27.403333333333336,8.681724845995893,82.08,83.92222222222222,7.856399903546437,2.1791859265858005,82.08,85.93666666666667,-45.6695427092321,3.7834339948231235,11.561111111111112,9.27154046997389,122.0,0.02459016393442623,1.0,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
E00089,Y,28,1622,0,23.783709787816566,0.15859978488315243,1188.0,1.0,0.0,1188.0,0.0,2,810.5,988,0.0,0.0,0.0,0.0,1.0,386.0,78888142.0,2025,7.42,21.884,7.693360711841205,55.05,62.23125,8.588661025694618,2.5737686972087377,55.05,63.949999999999996,7.378172588832487,0.0,7.168539325842697,7.336111111111111,83.5,0.0,0.8978494623655914,279.0,2.0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
E00090,N,35,2377,1,21.23750855578371,0.18593918060037157,229.0,2.0,0.0,114.5,0.0,2,593.25,4782,1.0,406.0,3269.0,0.15366007572570467,0.0,0.0,0.0,Unknown,0.0,0.0,7.134839151266256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
E00091,N,44,2082,1,30.012320328542096,0.12955012133656899,1119.0,2.0,0.0,559.5,0.0,3,519.5,4365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,8.763860369609857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
E00092,Y,32,242,0,31.983572895277206,0.020704996577686516,0.0,0.0,0.0,0.0,0.0,1,242.0,242,0.0,0.0,0.0,0.0,0.0,0.0,49548983.03846154,2025,0.0,13.47,0.6625598904859685,20.52,20.52,0.0,0.0,20.52,20.52,22.675925925925927,0.2222222222222222,22.675925925925927,22.675925925925927,20.0,0.05,0.9523809523809523,0.0,0.0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
E00093,N,36,1229,1,23.89596167008898,0.09346718381625979,281.0,1.0,0.0,281.0,0.0,1,1229.0,4738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,4.134154688569473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
E00094,Y,39,1011,0,36.84599589322382,0.07097351655873216,0.0,0.0,0.0,0.0,0.0,1,1011.0,1011,0.0,0.0,0.0,0.0,0.0,0.0,53309536.0,2025,13.126666666666667,27.646666666666665,2.7679671457905544,100.0,80.492,35.81299373132607,33.88003422324717,100.0,98.14,10.248962655601659,0.0,12.556756756756757,9.722689075630251,51.5,0.0,0.8879310344827587,0.0,0.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
E00095,N,32,538,1,18.21492128678987,0.04603011635865845,706.0,2.0,0.5,353.0,0.0,1,537.0,5204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,3.405886379192334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
E00096,N,37,2858,1,26.99520876112252,0.21148047431414987,0.0,0.0,0.0,0.0,0.0,3,951.6666666666666,1808,2.0,652.0,1078.0,0.25559832050384884,0.0,0.0,48351816.0,2023,2.7325,19.505,7.824777549623546,89.18,70.585,23.972056857933573,14.417745207570269,0.0,0.0,-89.55688622754491,6.167664670658683,0.0,0.0,85.0,0.023529411764705882,1.0,0.0,0.0,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
E00097,Y,33,2408,0,27.318275154004105,0.19978014228527577,600.0,1.0,0.0,600.0,1.0,4,516.2,257,1.0,1262.0,1262.0,0.15168189368770763,1.0,193.0,78186228.0,2025,8.353333333333333,24.084999999999997,8.235455167693361,47.12,68.6511111111111,16.283983269185434,-6.08653145496719,47.12,52.133333333333326,17.85856754306437,3.524932003626473,5.062857142857143,7.501424501424501,118.5,0.06751054852320675,0.9115384615384615,397.0,2.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
E00098,N,28,2447,1,14.77618069815195,0.2392686027182947,516.0,1.0,0.0,516.0,0.0,1,2446.0,4929,1.0,241.0,2723.0,0.14926440539436045,0.0,0.0,0.0,Unknown,0.0,0.0,8.112251882272416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
E00099,N,29,865,1,19.983572895277206,0.08166348037480234,0.0,0.0,0.0,0.0,0.0,2,432.0,3088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,2.3682409308692676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
E00100,N,38,3116,1,28.37782340862423,0.2245037645448323,0.0,0.0,0.0,0.0,0.0,1,3115.0,3743,1.0,635.0,1262.0,0.1172175866495507,0.0,0.0,15270492.0,2024,5.491999999999999,18.514,8.531143052703628,74.4,69.52714285714286,13.601152787277153,2.0870532610458907,0.0,74.4,35.96281540504648,3.945551128818061,0.0,96.83333333333333,100.0,0.04,0.9009009009009009,0.0,0.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
E00101,N,42,294,1,31.080082135523615,0.019164955509924708,997.0,2.0,0.0,498.5,0.0,1,293.0,4185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,0.0,0.0,3.5345653661875427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
E00102,N,36,1499,1,26.56536618754278,0.11400106471975055,178.0,1.0,0.0,178.0,0.0,3,498.6666666666667,2083,0.0,0.0,0.0,0.0,0.0,0.0,24671332.0,2020,0.0,0.0,4.591375770020534,0.0,0.0,0.0,0.0,0.0,0.0,-202.5486725663717,11.68141592920354,0.0,0.0,15.0,0.0,1.0,354.0,1.0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
E00103,Y,27,307,0,26.64476386036961,0.03113037746850204,0.0,0.0,0.0,0.0,0.0,1,307.0,307,0.0,0.0,0.0,0.0,0.0,0.0,53719447.76923077,2025,0.0,16.8,0.840520191649555,58.1,58.1,0.0,0.0,58.1,58.1,8.456375838926174,0.0,8.456375838926174,8.456375838926174,24.0,0.08333333333333333,1.0,0.0,0.0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
E00104,Y,40,2392,0,33.65366187542779,0.16372347707049967,0.0,0.0,0.0,0.0,0.0,1,2392.0,2392,1.0,1078.0,1078.0,0.15269648829431437,0.0,0.0,67731235.0,2025,8.348333333333334,26.008333333333336,6.548939082819986,74.18,78.63555555555556,12.340745632974443,2.1093051386182284,74.18,75.86,-50.99200710479574,2.4733570159857905,9.698924731182796,12.0026525198939,121.0,0.01652892561983471,1.0,0.0,0.0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
E00105,Y,31,3785,0,21.07049965776865,0.3342827493320969,415.0,2.0,0.0,207.5,0.0,3,1261.0,2814,2.0,1086.5,531.0,0.19299867899603698,0.0,0.0,107389879.0,2025,9.18,24.423333333333332,11.498973305954825,26.82,73.94,20.925615881020086,-0.8558451475876355,26.82,74.15333333333334,20.310126582278482,3.5515370705244123,7.125,7.0523415977961434,104.0,0.014423076923076924,0.896551724137931,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
E00106,Y,35,477,0,34.053388090349074,0.03731299501320035,0.0,0.0,0.0,0.0,0.0,1,477.0,477,0.0,0.0,0.0,0.0,0.0,0.0,45398103.0,2025,6.445,15.329999999999998,1.3059548254620124,40.18,40.230000000000004,0.07071067811865826,-0.20054945054939385,40.18,40.230000000000004,11.321739130434782,0.0,11.205405405405406,11.321739130434782,32.5,0.0,0.9027777777777778,0.0,0.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
E00107,N,30,3737,1,15.570157426420261,0.34104494638375543,0.0,0.0,0.0,0.0,0.0,1,1867.5,5153,2.0,1275.0,1992.0,0.19547765587369548,0.0,0.0,55833194.0,2021,-0.025,7.12,10.231348391512663,50.14,50.14,0.0,0.0,0.0,0.0,12.18661971830986,22.031690140845072,0.0,0.0,27.5,0.0,0.9166666666666666,0.0,0.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
E00108,Y,40,2161,0,34.79260780287474,0.14791238877481178,3630.0,3.0,0.0,1210.0,0.0,2,1080.0,1443,1.0,1262.0,1262.0,0.1690189726978251,2.0,298.0,113090169.0,2025,9.331666666666665,23.566666666666666,15.854893908282,56.95,67.58111111111111,15.026194165892806,-4.038390038056804,56.95,65.73666666666666,-36.84566210045662,2.4922374429223746,34.59322033898305,32.395953757225435,104.5,0.07177033492822966,0.908695652173913,265.0,1.0,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False
E00109,Y,25,540,0,23.575633127994525,0.05913757700205339,1597.0,3.0,0.3333333333333333,532.3333333333334,0.0,1,540.0,540,0.0,0.0,0.0,0.0,0.0,0.0,56818906.0,2025,-5.135,24.46,5.8507871321013,69.4,67.47333333333334,2.360706109055791,4.561924658972411,69.4,67.47333333333334,10.363970588235293,0.0,6.877659574468085,10.363970588235293,35.0,0.0,1.0,0.0,0.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
E00110,N,39,134,1,37.82067077344285,0.009406974499376964,2789.0,3.0,0.6666666666666666,929.6666666666666,0.0,1,133.0,633,0.0,0.0,0.0,0.0,0.0,0.0,29449944.5979021,2024,0.0,0.0,8.002737850787133,48.46,49.905,2.043538597629123,-5.764207650274093,0.0,49.905,16.849056603773583,0.0,0.0,16.849056603773583,21.0,0.023809523809523808,0.9130434782608695,0.0,0.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
E00111,N,39,948,1,33.18275154004107,0.06655083451798031,529.0,1.0,0.0,529.0,0.0,2,473.0,1535,0.0,0.0,0.0,0.0,0.0,0.0,31456914.0,2022,3.2733333333333334,14.436666666666667,4.043805612594114,54.84,52.235,4.245605571254432,1.282362609017236,0.0,0.0,-114.6958250497018,3.9980119284294235,0.0,0.0,70.0,0.014285714285714285,1.0,113.0,1.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
E00112,Y,42,52,0,42.351813826146476,0.003389720022163554,0.0,0.0,0.0,0.0,0.0,1,52.0,52,0.0,0.0,0.0,0.0,0.0,0.0,43233499.14285714,2025,0.0,18.25,0.14236824093086928,0.0,0.0,0.0,0.0,0.0,0.0,5.411764705882353,0.0,5.411764705882353,5.411764705882353,16.0,0.0,0.9411764705882353,0.0,0.0,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
